LINK_ID,sped,baseline_median_speed,baseline_quality,traffic_weight,longitude,latitude,traffic_reference_dt,traffic_reference_time
4060139100,20,22.5,sufficient,0.11111111111111116,126.55406151221248,33.2447533424525,2026091523,2026-09-15 23:00
4060033700,29,31.0,sufficient,0.06451612903225812,126.56949045685906,33.24461483798715,2026091523,2026-09-15 23:00
4050603800,12,24.5,sufficient,0.5102040816326531,126.66348354376532,33.542778130080656,2026091523,2026-09-15 23:00
4060510000,25,27.0,sufficient,0.07407407407407407,126.91490583137988,33.435723652996515,2026091523,2026-09-15 23:00
4060083400,25,25.5,sufficient,0.019607843137254943,126.57024728870832,33.25202460800153,2026091523,2026-09-15 23:00
4050602800,21,22.5,sufficient,0.06666666666666665,126.66787082889029,33.54139759370348,2026091523,2026-09-15 23:00
4060303200,28,28.5,sufficient,0.01754385964912286,126.30850634662902,33.23504280243503,2026091523,2026-09-15 23:00
4050603700,17,19.5,sufficient,0.1282051282051282,126.66536545070308,33.541865686266426,2026091523,2026-09-15 23:00
4050184701,15,16.0,sufficient,0.0625,126.5126114472626,33.51246200227348,2026091523,2026-09-15 23:00
4060058000,23,29.0,sufficient,0.2068965517241379,126.57200356196864,33.24891812995846,2026091523,2026-09-15 23:00
4060241300,22,42.0,sufficient,0.47619047619047616,126.56819628929247,33.24555484506547,2026091523,2026-09-15 23:00
4060510400,24,24.5,sufficient,0.020408163265306145,126.91676845020665,33.43634140081873,2026091523,2026-09-15 23:00
4050277600,14,23.5,sufficient,0.4042553191489362,126.7573381656568,33.55766639099061,2026091523,2026-09-15 23:00
4060084200,14,15.0,sufficient,0.06666666666666665,126.57024210769194,33.2529070391644,2026091523,2026-09-15 23:00
4060241200,11,14.0,sufficient,0.2142857142857143,126.5681709432034,33.24566227495873,2026091523,2026-09-15 23:00
4050277500,11,17.0,sufficient,0.3529411764705882,126.75535244593696,33.55760960952912,2026091523,2026-09-15 23:00
4050423000,7,14.0,sufficient,0.5,126.23326918183376,33.38860789495519,2026091523,2026-09-15 23:00
4050604000,9,19.0,sufficient,0.5263157894736843,126.6709235904907,33.542349623756905,2026091523,2026-09-15 23:00
4050173000,23,23.5,sufficient,0.021276595744680882,126.52645847838956,33.50800502079539,2026091523,2026-09-15 23:00
4060033400,15,17.0,sufficient,0.11764705882352944,126.56506160427226,33.248377221237085,2026091523,2026-09-15 23:00
4060084100,16,19.0,sufficient,0.1578947368421053,126.56977905051193,33.2527497932003,2026091523,2026-09-15 23:00
4050596800,12,23.0,sufficient,0.4782608695652174,126.66999993954998,33.53856263186187,2026091523,2026-09-15 23:00
4050184500,19,23.5,sufficient,0.19148936170212771,126.51113281892744,33.51242881161252,2026091523,2026-09-15 23:00
4050277400,8,11.5,sufficient,0.30434782608695654,126.75555559831732,33.5568869374466,2026091523,2026-09-15 23:00
4060083600,3,12.0,sufficient,0.75,126.57024320097608,33.25258123926449,2026091523,2026-09-15 23:00
4060302400,10,19.0,sufficient,0.4736842105263158,126.31084628028694,33.23355056158484,2026091523,2026-09-15 23:00
4050596700,30,30.5,sufficient,0.016393442622950838,126.67036383151672,33.53817657080491,2026091523,2026-09-15 23:00
4060032800,8,16.0,sufficient,0.5,126.56525565726288,33.24400851706108,2026091523,2026-09-15 23:00
4060083500,26,29.0,sufficient,0.10344827586206895,126.57024282959938,33.25214256405645,2026091523,2026-09-15 23:00
4050602900,13,23.0,sufficient,0.4347826086956522,126.66781002990112,33.54129440925906,2026091523,2026-09-15 23:00
4050189200,20,30.0,sufficient,0.33333333333333337,126.50870285329574,33.51285935331446,2026091523,2026-09-15 23:00
4060071500,38,39.0,sufficient,0.02564102564102566,126.554662609812,33.24772482792106,2026091523,2026-09-15 23:00
4050189100,25,26.0,sufficient,0.038461538461538436,126.50868606161283,33.51275205509139,2026091523,2026-09-15 23:00
4050615200,27,34.0,sufficient,0.20588235294117652,126.75922238225316,33.55639489701271,2026091523,2026-09-15 23:00
4050603200,20,22.0,sufficient,0.09090909090909094,126.66699418870144,33.541686630614095,2026091523,2026-09-15 23:00
4060271500,12,13.5,sufficient,0.11111111111111116,126.93361836911588,33.47190922933017,2026091523,2026-09-15 23:00
4060118401,48,49.5,sufficient,0.030303030303030276,126.43303170801664,33.23814645544015,2026091523,2026-09-15 23:00
4060032600,20,20.5,sufficient,0.024390243902439046,126.56448532713182,33.242814700183544,2026091523,2026-09-15 23:00
4060083300,25,25.5,sufficient,0.019607843137254943,126.56936392118476,33.2521191082263,2026091523,2026-09-15 23:00
4050602700,14,24.0,sufficient,0.41666666666666663,126.66897796164788,33.54099360388982,2026091523,2026-09-15 23:00
4060048900,40,40.5,sufficient,0.012345679012345734,126.42725238764235,33.2411120815591,2026091523,2026-09-15 23:00
4050603100,11,17.0,sufficient,0.3529411764705882,126.66798991552784,33.5420550312061,2026091523,2026-09-15 23:00
4060118300,17,20.0,sufficient,0.15000000000000002,126.4269739716173,33.239786079212955,2026091523,2026-09-15 23:00
4050602600,10,19.5,sufficient,0.4871794871794872,126.66871469495736,33.54117550525345,2026091523,2026-09-15 23:00
