link_id,prcn_dt,tfvl,sped,ocpy_rate,trvl_hh,snapshot_stat_dt,snapshot_saved_at
4050287000,20260915232500,0,46,0,65,2026091523,2026-09-15 23:29:26
4060085600,20260915232500,0,31,0,7,2026091523,2026-09-15 23:29:26
4050335900,20260915232500,0,20,0,74,2026091523,2026-09-15 23:29:26
4050204700,20260915232500,0,15,0,35,2026091523,2026-09-15 23:29:26
4050556100,20260915232500,0,39,0,35,2026091523,2026-09-15 23:29:26
4060485900,20260915232500,0,45,0,81,2026091523,2026-09-15 23:29:26
4060139802,20260915232500,0,21,0,129,2026091523,2026-09-15 23:29:26
4060139801,20260915232500,0,36,0,55,2026091523,2026-09-15 23:29:26
4060223500,20260915232500,0,43,0,15,2026091523,2026-09-15 23:29:26
4050074400,20260915232500,0,30,0,11,2026091523,2026-09-15 23:29:26
4060093200,20260915232500,0,2,0,54,2026091523,2026-09-15 23:29:26
4060408900,20260915232500,0,52,0,20,2026091523,2026-09-15 23:29:26
4050474700,20260915232500,0,48,0,12,2026091523,2026-09-15 23:29:26
4050343500,20260915232500,0,34,0,19,2026091523,2026-09-15 23:29:26
4050259800,20260915232500,0,43,0,17,2026091523,2026-09-15 23:29:26
4050212300,20260915232500,0,32,0,50,2026091523,2026-09-15 23:29:26
4050128600,20260915232500,0,12,0,56,2026091523,2026-09-15 23:29:26
4060362300,20260915232500,0,15,0,22,2026091523,2026-09-15 23:29:26
4060231100,20260915232500,0,36,0,23,2026091523,2026-09-15 23:29:26
4050612600,20260915232500,0,12,0,108,2026091523,2026-09-15 23:29:26
4050082000,20260915232500,0,10,0,30,2026091523,2026-09-15 23:29:26
4050130900,20260915232500,0,16,0,27,2026091523,2026-09-15 23:29:26
4050398600,20260915232500,0,27,0,196,2026091523,2026-09-15 23:29:26
4050351100,20260915232500,0,42,0,54,2026091523,2026-09-15 23:29:26
4050267400,20260915232500,0,51,0,6,2026091523,2026-09-15 23:29:26
4050405300,20260915232500,0,51,0,136,2026091523,2026-09-15 23:29:26
4060203900,20260915232500,0,43,0,11,2026091523,2026-09-15 23:29:26
4050054800,20260915232500,0,16,0,54,2026091523,2026-09-15 23:29:26
4060209200,20260915232500,0,40,0,58,2026091523,2026-09-15 23:29:26
4050275000,20260915232500,0,38,0,18,2026091523,2026-09-15 23:29:26
4050323900,20260915232500,0,36,0,20,2026091523,2026-09-15 23:29:26
4050544100,20260915232500,0,27,0,13,2026091523,2026-09-15 23:29:26
4050329200,20260915232500,0,39,0,15,2026091523,2026-09-15 23:29:26
4060473900,20260915232500,0,38,0,5,2026091523,2026-09-15 23:29:26
4060342700,20260915232500,0,16,0,33,2026091523,2026-09-15 23:29:26
4060211500,20260915232500,0,45,0,10,2026091523,2026-09-15 23:29:26
4060348000,20260915232500,0,37,0,32,2026091523,2026-09-15 23:29:26
4060081200,20260915232500,0,19,0,25,2026091523,2026-09-15 23:29:26
4050462700,20260915232500,0,29,0,9,2026091523,2026-09-15 23:29:26
4050331500,20260915232500,0,34,0,8,2026091523,2026-09-15 23:29:26
4050247800,20260915232500,0,34,0,22,2026091523,2026-09-15 23:29:26
4050200300,20260915232500,0,18,0,5,2026091523,2026-09-15 23:29:26
4050599200,20260915232500,0,8,0,57,2026091523,2026-09-15 23:29:26
4050116600,20260915232500,0,6,0,56,2026091523,2026-09-15 23:29:26
4060350300,20260915232500,0,30,0,19,2026091523,2026-09-15 23:29:26
4060135402,20260915232500,0,28,0,14,2026091523,2026-09-15 23:29:26
4060266600,20260915232500,0,37,0,30,2026091523,2026-09-15 23:29:26
4060135401,20260915232500,0,21,0,21,2026091523,2026-09-15 23:29:26
4050600600,20260915232500,0,28,0,37,2026091523,2026-09-15 23:29:26
4050070000,20260915232500,0,15,0,13,2026091523,2026-09-15 23:29:26
4060404500,20260915232500,0,38,0,56,2026091523,2026-09-15 23:29:26
4050255400,20260915232500,0,36,0,13,2026091523,2026-09-15 23:29:26
4050124200,20260915232500,0,25,0,6,2026091523,2026-09-15 23:29:26
4060274200,20260915232500,0,9,0,114,2026091523,2026-09-15 23:29:26
4060143000,20260915232500,0,37,0,29,2026091523,2026-09-15 23:29:26
4050524500,20260915232500,0,40,0,9,2026091523,2026-09-15 23:29:26
4050309600,20260915232500,0,28,0,19,2026091523,2026-09-15 23:29:26
4060459600,20260915232500,0,49,0,68,2026091523,2026-09-15 23:29:26
4060328400,20260915232500,0,48,0,15,2026091523,2026-09-15 23:29:26
4050394200,20260915232500,0,26,0,3,2026091523,2026-09-15 23:29:26
4050263000,20260915232500,0,48,0,3,2026091523,2026-09-15 23:29:26
4050179300,20260915232500,0,39,0,12,2026091523,2026-09-15 23:29:26
4050048100,20260915232500,0,6,0,81,2026091523,2026-09-15 23:29:26
4060061600,20260915232500,0,21,0,13,2026091523,2026-09-15 23:29:26
4060198100,20260915232500,0,46,0,3,2026091523,2026-09-15 23:29:26
4050579600,20260915232500,0,5,0,38,2026091523,2026-09-15 23:29:26
4050317200,20260915232500,0,15,0,10,2026091523,2026-09-15 23:29:26
4060461900,20260915232500,0,50,0,170,2026091523,2026-09-15 23:29:26
4060330700,20260915232500,0,43,0,32,2026091523,2026-09-15 23:29:26
4060115800,20260915232500,0,34,0,7,2026091523,2026-09-15 23:29:26
4060467200,20260915232500,0,38,0,4,2026091523,2026-09-15 23:29:26
4060336000,20260915232500,0,23,0,94,2026091523,2026-09-15 23:29:26
4050050400,20260915232500,0,24,0,37,2026091523,2026-09-15 23:29:26
4050581900,20260915232500,0,43,0,4,2026091523,2026-09-15 23:29:26
4050104606,20260915232500,0,19,0,15,2026091523,2026-09-15 23:29:26
4050450700,20260915232500,0,50,0,82,2026091523,2026-09-15 23:29:26
4050104605,20260915232500,0,23,0,15,2026091523,2026-09-15 23:29:26
4050104604,20260915232500,0,22,0,21,2026091523,2026-09-15 23:29:26
4050235800,20260915232500,0,49,0,49,2026091523,2026-09-15 23:29:26
4050104602,20260915232500,0,24,0,4,2026091523,2026-09-15 23:29:26
4050587200,20260915232500,0,68,0,44,2026091523,2026-09-15 23:29:26
4060123402,20260915232500,0,34,0,120,2026091523,2026-09-15 23:29:26
4060254600,20260915232500,0,44,0,83,2026091523,2026-09-15 23:29:26
4060123401,20260915232500,0,30,0,33,2026091523,2026-09-15 23:29:26
4060039700,20260915232500,0,55,0,3,2026091523,2026-09-15 23:29:26
4050504900,20260915232500,0,37,0,208,2026091523,2026-09-15 23:29:26
4060523700,20260915232500,0,6,0,67,2026091523,2026-09-15 23:29:26
4060308800,20260915232500,0,41,0,172,2026091523,2026-09-15 23:29:26
4050374600,20260915232500,0,49,0,154,2026091523,2026-09-15 23:29:26
4050243400,20260915232500,0,36,0,45,2026091523,2026-09-15 23:29:26
4060393400,20260915232500,0,41,0,55,2026091523,2026-09-15 23:29:26
4060262200,20260915232500,0,55,0,19,2026091523,2026-09-15 23:29:26
4060178500,20260915232500,0,26,0,32,2026091523,2026-09-15 23:29:26
4060131000,20260915232500,0,27,0,9,2026091523,2026-09-15 23:29:26
4060531300,20260915232500,0,18,0,18,2026091523,2026-09-15 23:29:26
4060447600,20260915232500,0,30,0,11,2026091523,2026-09-15 23:29:26
4060316400,20260915232500,0,33,0,3,2026091523,2026-09-15 23:29:26
4050382200,20260915232500,0,44,0,53,2026091523,2026-09-15 23:29:26
4050298500,20260915232500,0,48,0,15,2026091523,2026-09-15 23:29:26
4050251000,20260915232500,0,45,0,5,2026091523,2026-09-15 23:29:26
4050167300,20260915232500,0,12,0,93,2026091523,2026-09-15 23:29:26
4050036100,20260915232500,0,32,0,137,2026091523,2026-09-15 23:29:26
4060180800,20260915232500,0,23,0,49,2026091523,2026-09-15 23:29:26
4060186100,20260915232500,0,35,0,41,2026091523,2026-09-15 23:29:26
4050567600,20260915232500,0,42,0,139,2026091523,2026-09-15 23:29:26
4050520100,20260915232500,0,33,0,17,2026091523,2026-09-15 23:29:26
4050436400,20260915232500,0,26,0,7,2026091523,2026-09-15 23:29:26
4050305200,20260915232500,0,15,0,20,2026091523,2026-09-15 23:29:26
4060103800,20260915232500,0,39,0,60,2026091523,2026-09-15 23:29:26
4060455200,20260915232500,0,45,0,161,2026091523,2026-09-15 23:29:26
4060324000,20260915232500,0,18,0,11,2026091523,2026-09-15 23:29:26
4060109100,20260915232500,0,31,0,5,2026091523,2026-09-15 23:29:26
4060509400,20260915232500,0,64,0,164,2026091523,2026-09-15 23:29:26
4050575200,20260915232500,0,20,0,74,2026091523,2026-09-15 23:29:26
4050444000,20260915232500,0,28,0,76,2026091523,2026-09-15 23:29:26
4050229100,20260915232500,0,17,0,78,2026091523,2026-09-15 23:29:26
4060373800,20260915232500,0,12,0,73,2026091523,2026-09-15 23:29:26
4060242600,20260915232500,0,22,0,41,2026091523,2026-09-15 23:29:26
4060111400,20260915232500,0,34,0,12,2026091523,2026-09-15 23:29:26
4060379100,20260915232500,0,29,0,142,2026091523,2026-09-15 23:29:26
4050093500,20260915232500,0,19,0,22,2026091523,2026-09-15 23:29:26
4060511700,20260915232500,0,41,0,5,2026091523,2026-09-15 23:29:26
4050493800,20260915232500,0,50,0,77,2026091523,2026-09-15 23:29:26
4050362600,20260915232500,0,37,0,18,2026091523,2026-09-15 23:29:26
4050278900,20260915232500,0,48,0,9,2026091523,2026-09-15 23:29:26
4050231400,20260915232500,0,23,0,31,2026091523,2026-09-15 23:29:26
4050499100,20260915232500,0,38,0,1,2026091523,2026-09-15 23:29:26
4050100200,20260915232500,0,12,0,137,2026091523,2026-09-15 23:29:26
4060381400,20260915232500,0,46,0,17,2026091523,2026-09-15 23:29:26
4060297700,20260915232500,0,33,0,5,2026091523,2026-09-15 23:29:26
4060250200,20260915232500,0,44,0,5,2026091523,2026-09-15 23:29:26
4060035300,20260915232500,0,26,0,9,2026091523,2026-09-15 23:29:26
4050416800,20260915232500,0,49,0,20,2026091523,2026-09-15 23:29:26
4060304400,20260915232500,0,41,0,53,2026091523,2026-09-15 23:29:26
4050370200,20260915232500,0,43,0,21,2026091523,2026-09-15 23:29:26
4050286500,20260915232500,0,35,0,33,2026091523,2026-09-15 23:29:26
4050155300,20260915232500,0,22,0,79,2026091523,2026-09-15 23:29:26
4050555600,20260915232500,0,42,0,141,2026091523,2026-09-15 23:29:26
4050424400,20260915232500,0,29,0,45,2026091523,2026-09-15 23:29:26
4050073900,20260915232500,0,15,0,56,2026091523,2026-09-15 23:29:26
4060312000,20260915232500,0,43,0,144,2026091523,2026-09-15 23:29:26
4060228300,20260915232500,0,42,0,5,2026091523,2026-09-15 23:29:26
4050079200,20260915232500,0,1,0,216,2026091523,2026-09-15 23:29:26
4060092700,20260915232500,0,17,0,17,2026091523,2026-09-15 23:29:26
4060098000,20260915232500,0,4,0,268,2026091523,2026-09-15 23:29:26
4050211800,20260915232500,0,32,0,52,2026091523,2026-09-15 23:29:26
4050479500,20260915232500,0,22,0,9,2026091523,2026-09-15 23:29:26
4050432000,20260915232500,0,47,0,166,2026091523,2026-09-15 23:29:26
4050348300,20260915232500,0,42,0,6,2026091523,2026-09-15 23:29:26
4060361800,20260915232500,0,35,0,44,2026091523,2026-09-15 23:29:26
4060230600,20260915232500,0,19,0,66,2026091523,2026-09-15 23:29:26
4060015700,20260915232500,0,52,0,22,2026091523,2026-09-15 23:29:26
4060367100,20260915232500,0,27,0,37,2026091523,2026-09-15 23:29:26
4050350600,20260915232500,0,34,0,46,2026091523,2026-09-15 23:29:26
4050266900,20260915232500,0,48,0,4,2026091523,2026-09-15 23:29:26
4050487100,20260915232500,0,46,0,27,2026091523,2026-09-15 23:29:26
4050404800,20260915232500,0,47,0,45,2026091523,2026-09-15 23:29:26
4060423600,20260915232500,0,45,0,92,2026091523,2026-09-15 23:29:26
4060339900,20260915232500,0,48,0,2,2026091523,2026-09-15 23:29:26
4060208700,20260915232500,0,43,0,9,2026091523,2026-09-15 23:29:26
4050274500,20260915232500,0,35,0,19,2026091523,2026-09-15 23:29:26
4050143300,20260915232500,0,11,0,58,2026091523,2026-09-15 23:29:26
4060293300,20260915232500,0,35,0,35,2026091523,2026-09-15 23:29:26
4060078400,20260915232500,0,31,0,9,2026091523,2026-09-15 23:29:26
4050328700,20260915232500,0,41,0,12,2026091523,2026-09-15 23:29:26
4060478700,20260915232500,0,34,0,231,2026091523,2026-09-15 23:29:26
4060431200,20260915232500,0,40,0,10,2026091523,2026-09-15 23:29:26
4060347500,20260915232500,0,36,0,122,2026091523,2026-09-15 23:29:26
4050061900,20260915232500,0,19,0,11,2026091523,2026-09-15 23:29:26
4060300000,20260915232500,0,28,0,34,2026091523,2026-09-15 23:29:26
4060216300,20260915232500,0,33,0,13,2026091523,2026-09-15 23:29:26
4050282100,20260915232500,0,61,0,71,2026091523,2026-09-15 23:29:26
4050198400,20260915232500,0,3,0,94,2026091523,2026-09-15 23:29:26
4050067200,20260915232500,0,21,0,18,2026091523,2026-09-15 23:29:26
4060080700,20260915232500,0,31,0,18,2026091523,2026-09-15 23:29:26
4050598700,20260915232500,0,13,0,45,2026091523,2026-09-15 23:29:26
4050551200,20260915232500,0,34,0,25,2026091523,2026-09-15 23:29:26
4050467500,20260915232500,0,50,0,91,2026091523,2026-09-15 23:29:26
4050420000,20260915232500,0,7,0,116,2026091523,2026-09-15 23:29:26
4050205102,20260915232500,0,22,0,18,2026091523,2026-09-15 23:29:26
4050336300,20260915232500,0,47,0,46,2026091523,2026-09-15 23:29:26
4050205101,20260915232500,0,15,0,22,2026091523,2026-09-15 23:29:26
4060134900,20260915232500,0,40,0,10,2026091523,2026-09-15 23:29:26
4060355100,20260915232500,0,40,0,132,2026091523,2026-09-15 23:29:26
4050605400,20260915232500,0,34,0,44,2026091523,2026-09-15 23:29:26
4050254900,20260915232500,0,51,0,62,2026091523,2026-09-15 23:29:26
4050123700,20260915232500,0,23,0,21,2026091523,2026-09-15 23:29:26
4050475100,20260915232500,0,35,0,18,2026091523,2026-09-15 23:29:26
4060273700,20260915232500,0,7,0,145,2026091523,2026-09-15 23:29:26
4050529300,20260915232500,0,49,0,8,2026091523,2026-09-15 23:29:26
4060411600,20260915232500,0,47,0,97,2026091523,2026-09-15 23:29:26
4060327900,20260915232500,0,38,0,45,2026091523,2026-09-15 23:29:26
4050047606,20260915232500,0,27,0,70,2026091523,2026-09-15 23:29:26
4050047605,20260915232500,0,30,0,7,2026091523,2026-09-15 23:29:26
4050262500,20260915232500,0,36,0,4,2026091523,2026-09-15 23:29:26
4050047602,20260915232500,0,24,0,66,2026091523,2026-09-15 23:29:26
4060066402,20260915232500,0,27,0,39,2026091523,2026-09-15 23:29:26
4060197600,20260915232500,0,33,0,25,2026091523,2026-09-15 23:29:26
4060066401,20260915232500,0,32,0,15,2026091523,2026-09-15 23:29:26
4050316700,20260915232500,0,42,0,18,2026091523,2026-09-15 23:29:26
4060204300,20260915232500,0,42,0,4,2026091523,2026-09-15 23:29:26
4050270100,20260915232500,0,43,0,4,2026091523,2026-09-15 23:29:26
4050186400,20260915232500,0,30,0,51,2026091523,2026-09-15 23:29:26
4060074000,20260915232500,0,22,0,12,2026091523,2026-09-15 23:29:26
4050586700,20260915232500,0,60,0,44,2026091523,2026-09-15 23:29:26
4050455500,20260915232500,0,50,0,53,2026091523,2026-09-15 23:29:26
4050324300,20260915232500,0,3,0,88,2026091523,2026-09-15 23:29:26
4050109400,20260915232500,0,7,0,80,2026091523,2026-09-15 23:29:26
4060122900,20260915232500,0,34,0,143,2026091523,2026-09-15 23:29:26
4060474300,20260915232500,0,36,0,58,2026091523,2026-09-15 23:29:26
4060259400,20260915232500,0,39,0,11,2026091523,2026-09-15 23:29:26
4060128200,20260915232500,0,8,0,56,2026091523,2026-09-15 23:29:26
4050194000,20260915232500,0,12,0,38,2026091523,2026-09-15 23:29:26
4050242900,20260915232500,0,49,0,15,2026091523,2026-09-15 23:29:26
4060528500,20260915232500,0,46,0,12,2026091523,2026-09-15 23:29:26
4050594300,20260915232500,0,62,0,31,2026091523,2026-09-15 23:29:26
4050111700,20260915232500,0,20,0,21,2026091523,2026-09-15 23:29:26
4050248200,20260915232500,0,23,0,19,2026091523,2026-09-15 23:29:26
4060261700,20260915232500,0,69,0,43,2026091523,2026-09-15 23:29:26
4060130500,20260915232500,0,31,0,12,2026091523,2026-09-15 23:29:26
4060398200,20260915232500,0,37,0,38,2026091523,2026-09-15 23:29:26
4060267000,20260915232500,0,40,0,6,2026091523,2026-09-15 23:29:26
4050601000,20260915232500,0,26,0,50,2026091523,2026-09-15 23:29:26
4060530800,20260915232500,0,43,0,6,2026091523,2026-09-15 23:29:26
4050381700,20260915232500,0,45,0,115,2026091523,2026-09-15 23:29:26
4060536101,20260915232500,0,37,0,51,2026091523,2026-09-15 23:29:26
4050250500,20260915232500,0,44,0,20,2026091523,2026-09-15 23:29:26
4050035603,20260915232500,0,16,0,56,2026091523,2026-09-15 23:29:26
4050035602,20260915232500,0,58,0,129,2026091523,2026-09-15 23:29:26
4050166800,20260915232500,0,32,0,133,2026091523,2026-09-15 23:29:26
4050035601,20260915232500,0,22,0,148,2026091523,2026-09-15 23:29:26
4060185600,20260915232500,0,45,0,10,2026091523,2026-09-15 23:29:26
4060054400,20260915232500,0,8,0,33,2026091523,2026-09-15 23:29:26
4050435900,20260915232500,0,49,0,87,2026091523,2026-09-15 23:29:26
4050304700,20260915232500,0,34,0,5,2026091523,2026-09-15 23:29:26
4060454700,20260915232500,0,53,0,18,2026091523,2026-09-15 23:29:26
4060323500,20260915232500,0,52,0,123,2026091523,2026-09-15 23:29:26
4060239800,20260915232500,0,38,0,20,2026091523,2026-09-15 23:29:26
4060108600,20260915232500,0,22,0,22,2026091523,2026-09-15 23:29:26
4060062000,20260915232500,0,20,0,7,2026091523,2026-09-15 23:29:26
4060508900,20260915232500,0,35,0,81,2026091523,2026-09-15 23:29:26
4050574700,20260915232500,0,10,0,46,2026091523,2026-09-15 23:29:26
4050443500,20260915232500,0,27,0,10,2026091523,2026-09-15 23:29:26
4050359800,20260915232500,0,34,0,64,2026091523,2026-09-15 23:29:26
4050312300,20260915232500,0,42,0,6,2026091523,2026-09-15 23:29:26
4060110900,20260915232500,0,29,0,14,2026091523,2026-09-15 23:29:26
4060462300,20260915232500,0,48,0,23,2026091523,2026-09-15 23:29:26
4060331100,20260915232500,0,46,0,41,2026091523,2026-09-15 23:29:26
4060247400,20260915232500,0,33,0,204,2026091523,2026-09-15 23:29:26
4060116200,20260915232500,0,33,0,8,2026091523,2026-09-15 23:29:26
4050230900,20260915232500,0,14,0,61,2026091523,2026-09-15 23:29:26
4050582300,20260915232500,0,39,0,13,2026091523,2026-09-15 23:29:26
4050498600,20260915232500,0,36,0,4,2026091523,2026-09-15 23:29:26
4050236200,20260915232500,0,41,0,15,2026091523,2026-09-15 23:29:26
4050105002,20260915232500,0,29,0,7,2026091523,2026-09-15 23:29:26
4050105001,20260915232500,0,22,0,5,2026091523,2026-09-15 23:29:26
4060034800,20260915232500,0,22,0,13,2026091523,2026-09-15 23:29:26
4060255000,20260915232500,0,43,0,25,2026091523,2026-09-15 23:29:26
4050505300,20260915232500,0,43,0,56,2026091523,2026-09-15 23:29:26
4050154800,20260915232500,0,12,0,44,2026091523,2026-09-15 23:29:26
4060309200,20260915232500,0,40,0,22,2026091523,2026-09-15 23:29:26
4050375000,20260915232500,0,51,0,34,2026091523,2026-09-15 23:29:26
4060089902,20260915232500,0,32,0,38,2026091523,2026-09-15 23:29:26
4060042402,20260915232500,0,17,0,20,2026091523,2026-09-15 23:29:26
4060089901,20260915232500,0,40,0,40,2026091523,2026-09-15 23:29:26
4060042401,20260915232500,0,19,0,11,2026091523,2026-09-15 23:29:26
4050423900,20260915232500,0,20,0,56,2026091523,2026-09-15 23:29:26
4050429200,20260915232500,0,36,0,35,2026091523,2026-09-15 23:29:26
4060442700,20260915232500,0,50,0,15,2026091523,2026-09-15 23:29:26
4060311500,20260915232500,0,29,0,38,2026091523,2026-09-15 23:29:26
4060227800,20260915232500,0,37,0,5,2026091523,2026-09-15 23:29:26
4050293600,20260915232500,0,25,0,38,2026091523,2026-09-15 23:29:26
4060448000,20260915232500,0,31,0,11,2026091523,2026-09-15 23:29:26
4050162400,20260915232500,0,29,0,11,2026091523,2026-09-15 23:29:26
4050078700,20260915232500,0,22,0,20,2026091523,2026-09-15 23:29:26
4060181202,20260915232500,0,33,0,12,2026091523,2026-09-15 23:29:26
4060181201,20260915232500,0,38,0,23,2026091523,2026-09-15 23:29:26
4060097500,20260915232500,0,34,0,39,2026091523,2026-09-15 23:29:26
4060050000,20260915232500,0,54,0,2,2026091523,2026-09-15 23:29:26
4050562700,20260915232500,0,46,0,230,2026091523,2026-09-15 23:29:26
4050431500,20260915232500,0,45,0,34,2026091523,2026-09-15 23:29:26
4050347800,20260915232500,0,42,0,33,2026091523,2026-09-15 23:29:26
4050300300,20260915232500,0,48,0,6,2026091523,2026-09-15 23:29:26
4050568000,20260915232500,0,37,0,183,2026091523,2026-09-15 23:29:26
4060450300,20260915232500,0,54,0,1,2026091523,2026-09-15 23:29:26
4060366600,20260915232500,0,26,0,50,2026091523,2026-09-15 23:29:26
4060104200,20260915232500,0,38,0,11,2026091523,2026-09-15 23:29:26
4050170000,20260915232500,0,31,0,9,2026091523,2026-09-15 23:29:26
4050086300,20260915232500,0,18,0,23,2026091523,2026-09-15 23:29:26
4060504500,20260915232500,0,39,0,37,2026091523,2026-09-15 23:29:26
4050570300,20260915232500,0,25,0,110,2026091523,2026-09-15 23:29:26
4050486600,20260915232500,0,41,0,30,2026091523,2026-09-15 23:29:26
4050355400,20260915232500,0,36,0,15,2026091523,2026-09-15 23:29:26
4060374200,20260915232500,0,36,0,51,2026091523,2026-09-15 23:29:26
4060243000,20260915232500,0,42,0,8,2026091523,2026-09-15 23:29:26
4050409600,20260915232500,0,54,0,19,2026091523,2026-09-15 23:29:26
4050142802,20260915232500,0,40,0,14,2026091523,2026-09-15 23:29:26
4050142801,20260915232500,0,34,0,108,2026091523,2026-09-15 23:29:26
4050279300,20260915232500,0,52,0,152,2026091523,2026-09-15 23:29:26
4050148100,20260915232500,0,20,0,24,2026091523,2026-09-15 23:29:26
4060077900,20260915232500,0,26,0,15,2026091523,2026-09-15 23:29:26
4060298100,20260915232500,0,29,0,15,2026091523,2026-09-15 23:29:26
4050411900,20260915232500,0,38,0,44,2026091523,2026-09-15 23:29:26
4050548400,20260915232500,0,46,0,159,2026091523,2026-09-15 23:29:26
4050417200,20260915232500,0,32,0,29,2026091523,2026-09-15 23:29:26
4060215800,20260915232500,0,40,0,12,2026091523,2026-09-15 23:29:26
4050281600,20260915232500,0,44,0,160,2026091523,2026-09-15 23:29:26
4050197900,20260915232500,0,26,0,29,2026091523,2026-09-15 23:29:26
4060436000,20260915232500,0,44,0,34,2026091523,2026-09-15 23:29:26
4050066700,20260915232500,0,18,0,32,2026091523,2026-09-15 23:29:26
4060085500,20260915232500,0,31,0,11,2026091523,2026-09-15 23:29:26
4050550700,20260915232500,0,48,0,68,2026091523,2026-09-15 23:29:26
4050335800,20260915232500,0,7,0,208,2026091523,2026-09-15 23:29:26
4050556000,20260915232500,0,42,0,33,2026091523,2026-09-15 23:29:26
4060139702,20260915232500,0,25,0,80,2026091523,2026-09-15 23:29:26
4060139701,20260915232500,0,37,0,73,2026091523,2026-09-15 23:29:26
4060223400,20260915232500,0,43,0,15,2026091523,2026-09-15 23:29:26
4050604900,20260915232500,0,17,0,25,2026091523,2026-09-15 23:29:26
4050074300,20260915232500,0,15,0,23,2026091523,2026-09-15 23:29:26
4060093100,20260915232500,0,15,0,7,2026091523,2026-09-15 23:29:26
4060408800,20260915232500,0,54,0,20,2026091523,2026-09-15 23:29:26
4050474600,20260915232500,0,60,0,9,2026091523,2026-09-15 23:29:26
4050343400,20260915232500,0,44,0,14,2026091523,2026-09-15 23:29:26
4050212202,20260915232500,0,29,0,40,2026091523,2026-09-15 23:29:26
4050212201,20260915232500,0,24,0,14,2026091523,2026-09-15 23:29:26
4050259700,20260915232500,0,47,0,13,2026091523,2026-09-15 23:29:26
4050128500,20260915232500,0,11,0,58,2026091523,2026-09-15 23:29:26
4060493400,20260915232500,0,30,0,6,2026091523,2026-09-15 23:29:26
4060362200,20260915232500,0,29,0,22,2026091523,2026-09-15 23:29:26
4060231000,20260915232500,0,40,0,19,2026091523,2026-09-15 23:29:26
4050612500,20260915232500,0,26,0,46,2026091523,2026-09-15 23:29:26
4050130800,20260915232500,0,9,0,89,2026091523,2026-09-15 23:29:26
4050398500,20260915232500,0,56,0,29,2026091523,2026-09-15 23:29:26
4050351000,20260915232500,0,30,0,76,2026091523,2026-09-15 23:29:26
4050267300,20260915232500,0,48,0,4,2026091523,2026-09-15 23:29:26
4060065902,20260915232500,0,25,0,46,2026091523,2026-09-15 23:29:26
4060065901,20260915232500,0,29,0,18,2026091523,2026-09-15 23:29:26
4050405200,20260915232500,0,46,0,152,2026091523,2026-09-15 23:29:26
4060203800,20260915232500,0,45,0,10,2026091523,2026-09-15 23:29:26
4050185900,20260915232500,0,3,0,94,2026091523,2026-09-15 23:29:26
4050054700,20260915232500,0,8,0,106,2026091523,2026-09-15 23:29:26
4060209100,20260915232500,0,44,0,12,2026091523,2026-09-15 23:29:26
4060073500,20260915232500,0,20,0,26,2026091523,2026-09-15 23:29:26
4050323800,20260915232500,0,43,0,16,2026091523,2026-09-15 23:29:26
4050544000,20260915232500,0,29,0,12,2026091523,2026-09-15 23:29:26
4050329100,20260915232500,0,41,0,5,2026091523,2026-09-15 23:29:26
4060473800,20260915232500,0,31,0,146,2026091523,2026-09-15 23:29:26
4060342600,20260915232500,0,20,0,26,2026091523,2026-09-15 23:29:26
4060258900,20260915232500,0,41,0,97,2026091523,2026-09-15 23:29:26
4060211400,20260915232500,0,48,0,9,2026091523,2026-09-15 23:29:26
4060081100,20260915232500,0,4,0,145,2026091523,2026-09-15 23:29:26
4050593800,20260915232500,0,8,0,48,2026091523,2026-09-15 23:29:26
4050462600,20260915232500,0,6,0,48,2026091523,2026-09-15 23:29:26
4050378900,20260915232500,0,46,0,148,2026091523,2026-09-15 23:29:26
4050331400,20260915232500,0,37,0,7,2026091523,2026-09-15 23:29:26
4050200200,20260915232500,0,1,0,280,2026091523,2026-09-15 23:29:26
4050116500,20260915232500,0,20,0,16,2026091523,2026-09-15 23:29:26
4060397700,20260915232500,0,38,0,208,2026091523,2026-09-15 23:29:26
4060350200,20260915232500,0,25,0,22,2026091523,2026-09-15 23:29:26
4060135302,20260915232500,0,15,0,29,2026091523,2026-09-15 23:29:26
4060266500,20260915232500,0,57,0,14,2026091523,2026-09-15 23:29:26
4060135301,20260915232500,0,24,0,16,2026091523,2026-09-15 23:29:26
4050600500,20260915232500,0,47,0,85,2026091523,2026-09-15 23:29:26
4060404400,20260915232500,0,24,0,89,2026091523,2026-09-15 23:29:26
4050255300,20260915232500,0,44,0,3,2026091523,2026-09-15 23:29:26
4050124100,20260915232500,0,18,0,9,2026091523,2026-09-15 23:29:26
4060274100,20260915232500,0,36,0,32,2026091523,2026-09-15 23:29:26
4060059200,20260915232500,0,31,0,86,2026091523,2026-09-15 23:29:26
4050524400,20260915232500,0,43,0,9,2026091523,2026-09-15 23:29:26
4050309500,20260915232500,0,24,0,17,2026091523,2026-09-15 23:29:26
4060459500,20260915232500,0,45,0,74,2026091523,2026-09-15 23:29:26
4050173900,20260915232500,0,26,0,22,2026091523,2026-09-15 23:29:26
4060328300,20260915232500,0,43,0,16,2026091523,2026-09-15 23:29:26
4060192700,20260915232500,0,42,0,32,2026091523,2026-09-15 23:29:26
4060061500,20260915232500,0,12,0,23,2026091523,2026-09-15 23:29:26
4060198000,20260915232500,0,37,0,4,2026091523,2026-09-15 23:29:26
