related_place,category_datalab,search_radius_m,LINK_ID,ROAD_NAME,MAX_SPD,LENGTH,distance_m
천지연폭포,자연관광,500,4060216700,중앙로47번길,50,47.831650623175,442.7
천지연폭포,자연관광,500,4060033300,중정로,30,94.873568348612,375.4
천지연폭포,자연관광,500,4060227900,태평로401번길,50,51.40737466887,329.1
천지연폭포,자연관광,500,4060071300,칠십리로,50,63.260245612985,170.8
천지연폭포,자연관광,500,4060031502,솔동산로22번길,50,86.578468838269,226.2
천지연폭포,자연관광,500,4060032500,솔동산로21번길,30,100.892619869435,435.6
천지연폭포,자연관광,500,4060071200,칠십리로,50,64.910423454578,159.7
천지연폭포,자연관광,500,4060031601,솔동산로22번길,50,100.267429633235,206.9
천지연폭포,자연관광,500,4060143202,중정로,50,72.203367919721,416.2
천지연폭포,자연관광,500,4060229100,중정로5번길,50,115.134027646464,437.0
천지연폭포,자연관광,500,4060227000,명동로,50,56.941476052139,264.1
천지연폭포,자연관광,500,4060071400,태평로,50,300.159407712041,457.3
천지연폭포,자연관광,500,4060229000,중정로5번길,50,115.134038708868,447.8
천지연폭포,자연관광,500,4060228300,솔동산로10번길,50,58.239778418802,354.0
천지연폭포,자연관광,500,4060228200,솔동산로10번길,50,53.76317323491,359.0
천지연폭포,자연관광,500,4060224300,-,40,78.662016583315,321.4
천지연폭포,자연관광,500,4060032302,솔동산로,30,104.518032313245,419.4
천지연폭포,자연관광,500,4060137500,칠십리로,30,322.063352037588,406.6
천지연폭포,자연관광,500,4060242000,남성중로121번길,50,274.866120987933,376.5
천지연폭포,자연관광,500,4060037300,중정로,50,29.140682043617,363.4
천지연폭포,자연관광,500,4060143000,태평로,50,299.404390191108,199.8
천지연폭포,자연관광,500,4060242100,남성중로121번길,50,265.945927294947,386.9
천지연폭포,자연관광,500,4060077301,태평로353번길,50,20.43424544957,324.5
천지연폭포,자연관광,500,4060224900,태평로401번길,50,52.765543529295,328.3
천지연폭포,자연관광,500,4060137701,남성로,50,192.026090766428,455.2
천지연폭포,자연관광,500,4060142303,서문로,50,137.23874978627,448.1
천지연폭포,자연관광,500,4060226700,태평로353번길,50,128.547196598531,158.0
천지연폭포,자연관광,500,4060241500,중앙로4번길,50,100.658805984727,216.3
천지연폭포,자연관광,500,4060143300,태평로,50,342.124468650517,126.5
천지연폭포,자연관광,500,4060139301,남성중로,40,207.537677194554,157.2
천지연폭포,자연관광,500,4060031602,솔동산로22번길,50,141.848378090243,284.1
천지연폭포,자연관광,500,4060142304,서문로,30,116.976402441361,490.4
천지연폭포,자연관광,500,4060031200,태평로,50,323.716135910626,138.6
천지연폭포,자연관광,500,4060143102,중정로,50,58.086886137204,368.9
천지연폭포,자연관광,500,4060071500,태평로,50,300.838130966156,447.5
천지연폭포,자연관광,500,4060143101,중정로,30,50.23288883478,412.7
천지연폭포,자연관광,500,4060139401,남성중로,40,68.109996631723,386.9
천지연폭포,자연관광,500,4060227800,태평로401번길,50,51.407438398634,317.1
천지연폭포,자연관광,500,4060031301,태평로,50,100.445930557511,226.2
천지연폭포,자연관광,500,4060031302,태평로,50,90.539934803846,332.9
천지연폭포,자연관광,500,4060031402,태평로,50,109.906945690173,216.3
천지연폭포,자연관광,500,4060032900,태평로,50,74.524032651903,432.3
천지연폭포,자연관광,500,4060033000,태평로,50,70.728515492792,436.1
천지연폭포,자연관광,500,4060077502,중앙로,50,69.180799707058,321.3
천지연폭포,자연관광,500,4060077503,중앙로,50,33.876305127775,215.6
천지연폭포,자연관광,500,4060077504,중앙로,50,197.588204710363,217.5
천지연폭포,자연관광,500,4060077601,중앙로,50,66.574875710195,313.8
천지연폭포,자연관광,500,4060077603,중앙로,50,234.676675657066,204.3
천지연폭포,자연관광,500,4060142501,중앙로,50,194.74642957595,385.8
천지연폭포,자연관광,500,4060142602,중앙로,50,196.325380284744,377.5
천지연폭포,자연관광,500,4060226600,태평로353번길,50,58.267363960095,167.5
천지연폭포,자연관광,500,4060031501,솔동산로22번길,50,126.496173337208,298.8
천지연폭포,자연관광,500,4060077302,태평로353번길,40,114.982308031904,240.5
천지연폭포,자연관광,500,4060228700,중정로5번길,50,73.979255451054,406.8
천지연폭포,자연관광,500,4060137600,칠십리로,30,302.23812997494,205.1
천지연폭포,자연관광,500,4060223800,태평로353번길,50,47.145613606376,274.5
천지연폭포,자연관광,500,4060228600,중정로5번길,50,83.426438707224,416.2
천지연폭포,자연관광,500,4060032301,솔동산로,40,91.979997108138,419.6
천지연폭포,자연관광,500,4060228100,솔동산로10번길,50,56.497518314546,298.8
천지연폭포,자연관광,500,4060037200,중정로,50,30.321947872648,351.8
천지연폭포,자연관광,500,4060216600,중앙로47번길,50,47.974496635874,447.8
천지연폭포,자연관광,500,4060139100,남성중로,40,256.114137944852,447.8
천지연폭포,자연관광,500,4060223900,태평로353번길,50,41.10715478077,268.8
천지연폭포,자연관광,500,4060143201,중정로,30,18.193948629574,345.8
천지연폭포,자연관광,500,4060224200,-,40,80.253178606578,332.9
천지연폭포,자연관광,500,4060077402,태평로353번길,40,43.604549068173,316.4
천지연폭포,자연관광,500,4060031401,태평로,50,95.373242417236,331.0
천지연폭포,자연관광,500,4060032600,솔동산로21번길,30,102.993626238026,436.1
천지연폭포,자연관광,500,4060032402,솔동산로,40,86.713606062005,408.2
천지연폭포,자연관광,500,4060142404,서문로,50,49.841836882213,480.9
천지연폭포,자연관광,500,4060139302,남성중로,40,66.923449100097,380.6
천지연폭포,자연관광,500,4060077401,태평로353번길,50,67.391898036645,202.6
천지연폭포,자연관광,500,4060032401,솔동산로,30,98.429134486966,408.0
천지연폭포,자연관광,500,4060224800,태평로401번길,50,54.610171398133,316.3
천지연폭포,자연관광,500,4060031800,솔동산로,30,53.462926634215,409.8
천지연폭포,자연관광,500,4060139402,남성중로,40,77.048717907171,312.6
천지연폭포,자연관광,500,4060241400,중앙로4번길,50,99.745583008324,217.5
천지연폭포,자연관광,500,4060142900,태평로,50,277.792411717122,212.8
천지연폭포,자연관광,500,4060227100,명동로,50,12.421789778768,306.0
천지연폭포,자연관광,500,4060228000,솔동산로10번길,50,68.182749219356,282.6
정방폭포,자연관광,500,4060078800,태평로,50,50.423863224379,411.5
정방폭포,자연관광,500,4060231200,동홍서로,40,83.162870924304,497.2
정방폭포,자연관광,500,4060057400,중정로,30,179.127787854565,452.6
정방폭포,자연관광,500,4060043001,소암로,30,71.573104549893,186.2
정방폭포,자연관광,500,4060044200,중정로,30,97.754490505064,492.8
정방폭포,자연관광,500,4060078700,태평로,50,56.341694978971,399.5
정방폭포,자연관광,500,4060033700,칠십리로,40,53.659505322291,198.0
정방폭포,자연관광,500,4060043201,칠십리로,40,53.564379290047,373.7
정방폭포,자연관광,500,4060078100,소암로12번길,30,301.86098832685,447.8
정방폭포,자연관광,500,4060042502,태평로442번길,50,48.328599228672,370.7
정방폭포,자연관광,500,4060044100,태평로,50,149.368282818197,413.3
정방폭포,자연관광,500,4060043600,칠십리로214번길,40,314.293078794649,162.4
정방폭포,자연관광,500,4060042402,태평로442번길,50,84.055545070227,381.4
정방폭포,자연관광,500,4060043002,소암로,40,87.339742069402,270.4
정방폭포,자연관광,500,4060041900,소암로,30,115.248743009155,448.1
정방폭포,자연관광,500,4060241200,정방로,40,75.362674615955,319.8
정방폭포,자연관광,500,4060043101,소암로,30,87.339742069413,270.7
정방폭포,자연관광,500,4060043102,소암로,40,60.136849761025,198.0
정방폭포,자연관광,500,4060227200,정방로,50,86.605615341519,270.4
정방폭포,자연관광,500,4060043202,칠십리로,40,473.586931770017,113.9
정방폭포,자연관광,500,4060042401,태평로442번길,50,53.652953810166,357.7
정방폭포,자연관광,500,4060041700,칠십리로,40,371.220679957606,189.2
정방폭포,자연관광,500,4060043301,칠십리로,40,291.641237835378,101.1
정방폭포,자연관광,500,4060058000,태평로,30,86.587577845218,412.6
정방폭포,자연관광,500,4060042200,태평로,50,95.933606016476,447.8
정방폭포,자연관광,500,4060042300,태평로,50,93.995077496081,457.9
정방폭포,자연관광,500,4060042600,태평로,50,113.184774325098,402.4
정방폭포,자연관광,500,4060042700,태평로,50,120.170996476702,413.3
정방폭포,자연관광,500,4060042800,정방로,60,171.986823563981,412.3
정방폭포,자연관광,500,4060042900,정방로,60,182.498723795936,413.3
정방폭포,자연관광,500,4060057501,태평로,50,37.328334485521,440.2
정방폭포,자연관광,500,4060057502,태평로,50,25.30176451713,496.2
정방폭포,자연관광,500,4060057602,태평로,50,73.834379838145,464.9
정방폭포,자연관광,500,4060078300,소암로,30,64.735163737896,370.7
정방폭포,자연관광,500,4060231500,태평로512번길,40,270.823469299736,373.7
정방폭포,자연관광,500,4060057900,태평로,30,48.803158951912,478.0
정방폭포,자연관광,500,4060078200,소암로12번길,30,284.903115027386,436.5
정방폭포,자연관광,500,4060041800,소암로,30,102.19143352497,446.0
정방폭포,자연관광,500,4060043700,칠십리로214번길,40,144.544322658955,163.8
정방폭포,자연관광,500,4060043500,동부로,30,294.796354151066,179.9
정방폭포,자연관광,500,4060078400,소암로,30,64.735155494654,373.3
정방폭포,자연관광,500,4060227400,정방로,50,126.088449156134,310.7
정방폭포,자연관광,500,4060042501,태평로442번길,50,73.366760814852,392.4
정방폭포,자연관광,500,4060241300,정방로,40,78.952040573936,312.5
정방폭포,자연관광,500,4060043800,칠십리로,40,232.194307262764,440.2
정방폭포,자연관광,500,4060227500,정방로,50,118.827174558222,319.8
정방폭포,자연관광,500,4060227300,정방로,50,91.453258598851,257.7
정방폭포,자연관광,500,4060043900,칠십리로,40,136.899956359475,430.6
정방폭포,자연관광,500,4060043400,동부로,30,317.878278407475,167.9
정방폭포,자연관광,500,4060044000,태평로,50,148.827663871627,401.3
주상절리대,기타관광,500,4060218500,대포중앙로,50,475.68345902172,462.5
주상절리대,기타관광,500,4060048900,이어도로,50,167.122856023908,305.0
주상절리대,기타관광,500,4060118300,이어도로,50,203.161460768502,95.3
주상절리대,기타관광,500,4060218400,대포중앙로,50,472.269516574284,451.6
주상절리대,기타관광,500,4060118200,이어도로,50,212.9374638037,89.7
주상절리대,기타관광,500,4060118100,대포동서로,50,317.526629656801,387.0
주상절리대,기타관광,500,4060048500,이어도로,50,178.421999544497,387.0
주상절리대,기타관광,500,4060118000,대포동서로,50,60.740160683797,379.1
주상절리대,기타관광,500,4060538201,-,30,133.489853441507,281.6
주상절리대,기타관광,500,4060048700,이어도로,10,32.164540253758,345.3
주상절리대,기타관광,500,4060048600,이어도로,50,177.713235681632,378.0
주상절리대,기타관광,500,4060049000,이어도로,50,167.794888325077,293.2
주상절리대,기타관광,500,4060048800,이어도로,10,30.676508609134,354.8
주상절리대,기타관광,500,4060118401,이어도로,50,445.845617457211,462.5
주상절리대,기타관광,500,4060118502,이어도로,50,451.75757299511,456.1
오는정김밥,음식,500,4060078800,태평로,50,50.423863224379,271.9
오는정김밥,음식,500,4060033300,중정로,30,94.873568348612,475.7
오는정김밥,음식,500,4060231200,동홍서로,40,83.162870924304,288.1
오는정김밥,음식,500,4060084400,태평로537번길,50,34.696707670171,468.9
오는정김밥,음식,500,4060229300,중앙로54번길,50,102.823710648136,449.3
오는정김밥,음식,500,4060085600,태평로537번길,50,51.870541783804,499.8
오는정김밥,음식,500,4060057400,중정로,30,179.127787854565,112.5
오는정김밥,음식,500,4060142700,동문로,30,377.077425239258,312.8
오는정김밥,음식,500,4060085300,문부로,40,51.970534924455,452.9
오는정김밥,음식,500,4060044200,중정로,30,97.754490505064,125.4
오는정김밥,음식,500,4060078700,태평로,50,56.341694978971,282.2
오는정김밥,음식,500,4060083500,문부로,40,92.69733593857,339.3
오는정김밥,음식,500,4060079200,동홍로,50,103.491929016016,331.4
오는정김밥,음식,500,4060033200,중정로,30,138.69104612982,109.9
오는정김밥,음식,500,4060082700,태평로537번길,50,57.374153427976,396.9
오는정김밥,음식,500,4060042502,태평로442번길,50,48.328599228672,473.5
오는정김밥,음식,500,4060243000,중앙로72번길,50,93.322130413756,318.8
오는정김밥,음식,500,4060142800,동문로,30,375.636803178813,64.4
오는정김밥,음식,500,4060044100,태평로,50,149.368282818197,235.5
오는정김밥,음식,500,4060059800,문부로11번길,50,38.350780120908,396.9
오는정김밥,음식,500,4060085500,문부로,50,81.394045925583,452.9
오는정김밥,음식,500,4060042402,태평로442번길,50,84.055545070227,400.2
오는정김밥,음식,500,4060084300,태평로537번길,50,84.182436187837,425.5
오는정김밥,음식,500,4060231700,동홍서로,30,111.138287079395,223.1
오는정김밥,음식,500,4060084900,문부로,50,33.251569008365,412.2
오는정김밥,음식,500,4060084500,태평로537번길,50,34.696707670158,479.0
오는정김밥,음식,500,4060243300,일주동로8625번길,50,98.445197606678,431.4
오는정김밥,음식,500,4060241200,정방로,40,75.362674615955,441.7
오는정김밥,음식,500,4060085900,동홍중앙로,30,79.517241455848,496.0
오는정김밥,음식,500,4060084000,동홍서로,50,34.866118332281,377.3
오는정김밥,음식,500,4060231300,동홍서로,40,61.831586978357,302.9
오는정김밥,음식,500,4060231800,동홍서로,40,144.040823807987,287.6
오는정김밥,음식,500,4060083200,문부로,40,48.481079109851,294.4
오는정김밥,음식,500,4060227200,정방로,50,86.605615341519,453.6
오는정김밥,음식,500,4060082800,문부로11번길,50,28.488423610919,354.2
오는정김밥,음식,500,4060042401,태평로442번길,50,53.652953810166,471.2
오는정김밥,음식,500,4060084200,태평로537번길,50,84.710491604447,413.9
오는정김밥,음식,500,4060079000,문부로,40,104.358917015063,267.9
오는정김밥,음식,500,4060085400,문부로,50,81.813191702986,443.7
오는정김밥,음식,500,4060243100,중앙로72번길,50,93.963829466565,330.9
오는정김밥,음식,500,4060067900,동홍서로,50,123.740663123053,425.5
오는정김밥,음식,500,4060083800,동홍서로,50,39.007616861991,332.4
오는정김밥,음식,500,4060084800,문부로,50,33.061443064162,403.6
오는정김밥,음식,500,4060083100,문부로11번길,50,48.592739450778,305.7
오는정김밥,음식,500,4060229200,중앙로54번길,50,101.330349112426,452.5
오는정김밥,음식,500,4060079100,동홍로,50,102.900912462059,318.4
오는정김밥,음식,500,4060085000,문부로,40,40.224497899238,403.9
오는정김밥,음식,500,4060078900,문부로,40,104.194252523982,255.0
오는정김밥,음식,500,4060058000,태평로,30,86.587577845218,391.9
오는정김밥,음식,500,4060083300,문부로,40,48.481079109867,305.7
오는정김밥,음식,500,4060042200,태평로,50,95.933606016476,408.8
오는정김밥,음식,500,4060042300,태평로,50,93.995077496081,399.6
오는정김밥,음식,500,4060042600,태평로,50,113.184774325098,324.2
오는정김밥,음식,500,4060042700,태평로,50,120.170996476702,309.8
오는정김밥,음식,500,4060042800,정방로,60,171.986823563981,130.3
오는정김밥,음식,500,4060042900,정방로,60,182.498723795936,128.7
오는정김밥,음식,500,4060057501,태평로,50,37.328334485521,251.8
오는정김밥,음식,500,4060057502,태평로,50,25.30176451713,332.4
오는정김밥,음식,500,4060057601,태평로,50,25.301736979106,322.1
오는정김밥,음식,500,4060057602,태평로,50,73.834379838145,269.7
오는정김밥,음식,500,4060057700,태평로,50,95.544988456692,352.9
오는정김밥,음식,500,4060057800,태평로,50,54.456536685798,407.6
오는정김밥,음식,500,4060058100,동홍로,50,354.721990781303,22.9
오는정김밥,음식,500,4060058200,동홍로,50,357.919172013878,34.2
오는정김밥,음식,500,4060058300,동홍로,50,52.601025143602,266.5
오는정김밥,음식,500,4060058400,동홍로,50,51.053023488922,267.9
오는정김밥,음식,500,4060058500,동홍로,50,209.880173935404,330.9
오는정김밥,음식,500,4060058600,동홍로,50,214.677414390797,331.4
오는정김밥,음식,500,4060059301,태평로,30,128.964800313023,467.8
오는정김밥,음식,500,4060078500,태평로,50,25.736665609966,480.7
오는정김밥,음식,500,4060078600,태평로,50,25.736640482419,471.5
오는정김밥,음식,500,4060083900,동홍서로,50,38.135692686869,339.3
오는정김밥,음식,500,4060083000,문부로11번길,50,47.931902706382,300.2
오는정김밥,음식,500,4060057900,태평로,30,48.803158951912,345.9
오는정김밥,음식,500,4060041800,소암로,30,102.19143352497,498.7
오는정김밥,음식,500,4060059500,동홍중앙로,40,152.465062920951,457.6
오는정김밥,음식,500,4060083600,동홍서로,50,88.124247897315,382.8
오는정김밥,음식,500,4060085100,문부로,40,40.224497899302,412.2
오는정김밥,음식,500,4060230800,중앙로72번길,50,70.866797133325,329.5
오는정김밥,음식,500,4060043500,동부로,30,294.796354151066,282.2
오는정김밥,음식,500,4060084700,문부로,50,36.421938488258,443.0
오는정김밥,음식,500,4060227400,정방로,50,126.088449156134,314.6
오는정김밥,음식,500,4060082600,태평로537번길,50,56.472777432816,384.8
오는정김밥,음식,500,4060042000,태평로431번길,50,316.190612635271,199.8
오는정김밥,음식,500,4060083700,동홍서로,50,89.351908925255,371.5
오는정김밥,음식,500,4060231900,동홍서로,40,22.788297884526,299.2
오는정김밥,음식,500,4060082900,문부로11번길,50,28.488423610919,358.1
오는정김밥,음식,500,4060042501,태평로442번길,50,73.366760814852,408.8
오는정김밥,음식,500,4060083400,문부로,40,92.697335938572,329.2
오는정김밥,음식,500,4060241300,정방로,40,78.952040573936,453.6
오는정김밥,음식,500,4060243200,일주동로8625번길,50,90.082628903521,340.6
오는정김밥,음식,500,4060227500,정방로,50,118.827174558222,324.2
오는정김밥,음식,500,4060033100,중정로,30,138.1943528011,122.9
오는정김밥,음식,500,4060059700,문부로11번길,50,119.328042902582,392.4
오는정김밥,음식,500,4060230900,중앙로72번길,50,70.866792375199,341.5
오는정김밥,음식,500,4060227300,정방로,50,91.453258598851,452.0
오는정김밥,음식,500,4060059900,동홍서로,50,123.477107601947,420.2
오는정김밥,음식,500,4060231400,태평로512번길,40,104.648871448544,457.1
오는정김밥,음식,500,4060084100,동홍서로,50,35.32277682464,382.8
오는정김밥,음식,500,4060059600,동홍중앙로,40,159.763186917268,445.5
오는정김밥,음식,500,4060033400,중정로,30,180.470748394238,192.5
오는정김밥,음식,500,4060231600,동홍서로,30,124.193955264409,212.2
오는정김밥,음식,500,4060043400,동부로,30,317.878278407475,276.0
오는정김밥,음식,500,4060084600,문부로,50,37.026464300977,434.9
오는정김밥,음식,500,4060085200,문부로,40,53.133878085691,445.4
오는정김밥,음식,500,4060042100,태평로431번길,50,312.191219271682,190.6
오는정김밥,음식,500,4060044000,태평로,50,148.827663871627,247.6
동백포레스트,체험관광,500,4060407000,신례동로,50,294.534006901571,336.2
동문재래시장,쇼핑,500,4050192101,산지로,30,113.635199858377,234.7
동문재래시장,쇼핑,500,4050180802,오현길,40,60.675842988573,69.0
동문재래시장,쇼핑,500,4050176202,오현길,40,61.956130334002,190.9
동문재래시장,쇼핑,500,4050173000,오현길,30,114.829373305787,350.6
동문재래시장,쇼핑,500,4050176203,오현길,40,74.219987701256,264.4
동문재래시장,쇼핑,500,4050180702,오현길,30,178.680536903178,55.1
동문재래시장,쇼핑,500,4050342900,만덕로6길,50,46.306136239029,314.8
동문재래시장,쇼핑,500,4050191101,동문로,60,101.896973308692,314.8
동문재래시장,쇼핑,500,4050176101,오현길,30,74.138170836325,266.1
동문재래시장,쇼핑,500,4050191300,동문로,50,176.060494815701,404.8
동문재래시장,쇼핑,500,4050341200,관덕로15길,40,57.122893259187,441.9
동문재래시장,쇼핑,500,4050204700,북성로,30,89.787741588658,473.8
동문재래시장,쇼핑,500,4050341100,관덕로15길,50,87.83182375603,432.0
동문재래시장,쇼핑,500,4050200500,산지로,60,10.922625534241,424.2
동문재래시장,쇼핑,500,4050349700,중앙로5길,40,67.815766558192,427.7
동문재래시장,쇼핑,500,4050190000,관덕로,60,426.99314675129,219.6
동문재래시장,쇼핑,500,4050340400,동문로8길,40,114.45170219126,274.7
동문재래시장,쇼핑,500,4050201400,중앙로7길,50,20.824774426948,405.6
동문재래시장,쇼핑,500,4050192902,중앙로,50,182.898299145686,219.6
동문재래시장,쇼핑,500,4050200600,산지로,60,10.923898160273,422.9
동문재래시장,쇼핑,500,4050192202,산지로,50,124.279091407641,226.5
동문재래시장,쇼핑,500,4050176102,오현길,40,23.656045533936,230.8
동문재래시장,쇼핑,500,4050181502,성지로,40,191.377364026174,155.9
동문재래시장,쇼핑,500,4050339800,중앙로13길,50,60.549502540586,203.6
동문재래시장,쇼핑,500,4050339200,동문로2길,50,255.939860911769,44.6
동문재래시장,쇼핑,500,4050192000,관덕로,50,272.494231681806,172.3
동문재래시장,쇼핑,500,4050191202,동문로,60,102.464998253996,308.5
동문재래시장,쇼핑,500,4050317300,동문로6길,50,31.214585279873,255.4
동문재래시장,쇼핑,500,4050204900,중앙로,50,129.445559984624,459.5
동문재래시장,쇼핑,500,4050340100,동문로6길,50,110.259810932738,254.9
동문재래시장,쇼핑,500,4050201300,중앙로7길,50,25.887481514874,416.6
동문재래시장,쇼핑,500,4050340800,중앙로7길,30,24.727541580513,394.6
동문재래시장,쇼핑,500,4050339400,중앙로19길,10,75.953985873172,252.3
동문재래시장,쇼핑,500,4050201500,산지로,50,52.075122710349,447.1
동문재래시장,쇼핑,500,4050175400,중앙로21길,30,47.407294927027,338.2
동문재래시장,쇼핑,500,4050338900,중앙로12길,50,100.092194194444,143.7
동문재래시장,쇼핑,500,4050181501,성지로,50,217.196096032433,297.7
동문재래시장,쇼핑,500,4050193801,만덕로4길,60,165.032619491957,435.0
동문재래시장,쇼핑,500,4050339500,중앙로19길,10,38.435381933772,363.1
동문재래시장,쇼핑,500,4050193002,중앙로,60,57.324281787809,388.4
동문재래시장,쇼핑,500,4050192901,중앙로,60,59.064723806701,391.9
동문재래시장,쇼핑,500,4050204800,북성로,50,50.078469600677,459.5
동문재래시장,쇼핑,500,4050340500,동문로8길,40,114.430670456654,278.5
동문재래시장,쇼핑,500,4050193001,중앙로,50,183.681328739204,212.1
동문재래시장,쇼핑,500,4050340300,동문로6길,50,46.101013775229,278.5
동문재래시장,쇼핑,500,4050339700,중앙로13길,50,66.914377032888,26.2
동문재래시장,쇼핑,500,4050340200,동문로6길,50,45.934126179897,267.3
동문재래시장,쇼핑,500,4050340000,동문로6길,50,25.636143610231,266.7
동문재래시장,쇼핑,500,4050192201,산지로,30,50.427471946023,360.7
동문재래시장,쇼핑,500,4050201600,산지로,50,250.026822868694,445.9
동문재래시장,쇼핑,500,4050026700,중앙로,50,364.498477197521,448.1
동문재래시장,쇼핑,500,4050027201,중앙로,50,239.920957904421,456.8
동문재래시장,쇼핑,500,4050027701,중앙로,50,73.165440153909,392.8
동문재래시장,쇼핑,500,4050027702,중앙로,50,103.663313201436,332.5
동문재래시장,쇼핑,500,4050027801,중앙로,50,191.640859217674,342.8
동문재래시장,쇼핑,500,4050028300,중앙로,50,410.394614730759,131.2
동문재래시장,쇼핑,500,4050028400,중앙로,50,207.843794496595,169.0
동문재래시장,쇼핑,500,4050029001,중앙로,50,123.792690859993,143.7
동문재래시장,쇼핑,500,4050029002,중앙로,50,58.182504430141,143.1
동문재래시장,쇼핑,500,4050176103,오현길,40,18.38121418904,160.9
동문재래시장,쇼핑,500,4050176201,오현길,30,18.374684496917,160.5
동문재래시장,쇼핑,500,4050177700,남성로,30,316.145972605051,342.8
동문재래시장,쇼핑,500,4050177800,남성로,30,318.58364883157,333.2
동문재래시장,쇼핑,500,4050178900,성지로,50,251.716772853895,178.9
동문재래시장,쇼핑,500,4050179000,성지로,50,255.392923704701,190.9
동문재래시장,쇼핑,500,4050180500,성지로,50,79.073324293385,146.5
동문재래시장,쇼핑,500,4050180600,성지로,50,79.969905300554,158.5
동문재래시장,쇼핑,500,4050341000,관덕로15길,50,87.423523029233,431.3
동문재래시장,쇼핑,500,4050181601,성지로,50,190.812711968154,167.2
동문재래시장,쇼핑,500,4050339900,중앙로13길,50,63.741668775302,54.7
동문재래시장,쇼핑,500,4050200400,관덕로17길,30,21.441054990207,409.9
동문재래시장,쇼핑,500,4050340600,중앙로8길,30,92.962195716459,397.3
동문재래시장,쇼핑,500,4050180801,오현길,30,179.44688693535,67.1
동문재래시장,쇼핑,500,4050191201,동문로,50,97.026949998974,223.3
동문재래시장,쇼핑,500,4050205000,중앙로,50,127.576560234789,454.6
동문재래시장,쇼핑,500,4050191102,동문로,50,80.140016597386,243.5
동문재래시장,쇼핑,500,4050339600,중앙로13길,50,89.795171540207,14.2
동문재래시장,쇼핑,500,4050180200,중앙로14길,30,99.590357107372,161.8
동문재래시장,쇼핑,500,4050349600,중앙로5길,40,109.734077123091,430.7
동문재래시장,쇼핑,500,4050181602,성지로,40,219.312148561709,303.5
동문재래시장,쇼핑,500,4050317200,동문로6길,50,31.214585279873,267.2
동문재래시장,쇼핑,500,4050191400,동문로,50,175.044945207092,400.4
동문재래시장,쇼핑,500,4050341300,관덕로15길,40,67.541173178105,420.0
동문재래시장,쇼핑,500,4050180701,오현길,40,144.830336164223,57.6
동문재래시장,쇼핑,500,4050175300,중앙로21길,30,40.410871487521,420.8
동문재래시장,쇼핑,500,4050342800,만덕로6길,50,110.960566333879,304.9
동문재래시장,쇼핑,500,4050192102,산지로,50,54.702837241654,357.9
동문재래시장,쇼핑,500,4050340700,중앙로8길,30,65.590766567458,391.9
동문재래시장,쇼핑,500,4050189900,관덕로,50,423.552134674582,210.1
동문재래시장,쇼핑,500,4050338800,중앙로12길,50,96.646370613042,143.1
동문재래시장,쇼핑,500,4050200300,관덕로17길,30,21.579257108339,421.8
동문재래시장,쇼핑,500,4050340900,중앙로7길,30,65.523250863993,362.1
동문재래시장,쇼핑,500,4050191900,관덕로,50,200.088911631233,160.3
동문재래시장,쇼핑,500,4050192300,관덕로,60,56.010535660826,173.6
우진해장국/본관,음식,500,4050180802,오현길,40,60.675842988573,488.8
우진해장국/본관,음식,500,4050205202,북성로,40,37.754680660614,465.1
우진해장국/본관,음식,500,4050190200,무근성7길,40,149.397592266893,154.1
우진해장국/본관,음식,500,4050349000,서문로2길,50,41.23338836945,381.1
우진해장국/본관,음식,500,4050338200,서사로2길,60,79.84561504193,233.9
우진해장국/본관,음식,500,4050199700,탑동로,30,117.289351750978,389.0
우진해장국/본관,음식,500,4050338600,서사로,50,209.595341522592,45.3
우진해장국/본관,음식,500,4050349100,서문로2길,50,34.297201998648,393.3
우진해장국/본관,음식,500,4050181401,서문로,60,118.126595006627,276.5
우진해장국/본관,음식,500,4050349300,용담로19길,50,35.577790931926,451.2
우진해장국/본관,음식,500,4050338400,서사로2길,60,62.636866689968,126.5
우진해장국/본관,음식,500,4050180702,오현길,30,178.680536903178,494.1
우진해장국/본관,음식,500,4050182000,용한로,60,272.284763681132,456.4
우진해장국/본관,음식,500,4050198500,무근성길,30,38.141136130784,308.7
우진해장국/본관,음식,500,4050176501,용담로,60,94.154706342858,468.7
우진해장국/본관,음식,500,4050337700,용담로17길,50,50.139167424301,402.6
우진해장국/본관,음식,500,4050182800,서문로5길,30,136.57811439436,388.4
우진해장국/본관,음식,500,4050333200,서사로2길,60,49.63432996232,176.6
우진해장국/본관,음식,500,4050199800,탑동로,30,119.035743797653,388.4
우진해장국/본관,음식,500,4050336900,용담로17길,50,86.348854942404,336.2
우진해장국/본관,음식,500,4050180100,중앙로14길,30,109.826776603552,102.6
우진해장국/본관,음식,500,4050190000,관덕로,60,426.99314675129,157.4
우진해장국/본관,음식,500,4050187600,관덕로,60,76.853516035631,142.0
우진해장국/본관,음식,500,4050205700,북성로,30,69.31461350518,495.3
우진해장국/본관,음식,500,4050192902,중앙로,50,182.898299145686,461.5
우진해장국/본관,음식,500,4050190100,무근성7길,40,135.149990920064,157.4
우진해장국/본관,음식,500,4050182700,서문로5길,30,41.216602683334,266.0
우진해장국/본관,음식,500,4050187700,탑동로,60,234.668116396856,142.8
우진해장국/본관,음식,500,4050335700,탑동로5길,50,51.070867041584,472.6
우진해장국/본관,음식,500,4050338500,서사로2길,60,67.697248165178,114.4
우진해장국/본관,음식,500,4050192000,관덕로,50,272.494231681806,472.2
